*immunet*,cisco,immunet
*ios*,cisco,ios
*iox*,cisco,iox
*ipvc-3510-mcu*,cisco,ipvc-3510-mcu
*ipvc-3520-gw-2b*,cisco,ipvc-3520-gw-2b
*ipvc-3520-gw-2b2v*,cisco,ipvc-3520-gw-2b2v
*ipvc-3520-gw-2v*,cisco,ipvc-3520-gw-2v
*ipvc-3520-gw-4v*,cisco,ipvc-3520-gw-4v
*ipvc-3525-gw-1p*,cisco,ipvc-3525-gw-1p
*ipvc-3530-vta*,cisco,ipvc-3530-vta
*ir1101*,cisco,ir1101
*ir809g-lte-ga-k9*,cisco,ir809g-lte-ga-k9
*ir809g-lte-la-k9*,cisco,ir809g-lte-la-k9
*ir809g-lte-na-k9*,cisco,ir809g-lte-na-k9
*ir809g-lte-vz-k9*,cisco,ir809g-lte-vz-k9
*ir829-2lte-ea-ak9*,cisco,ir829-2lte-ea-ak9
*ir829-2lte-ea-bk9*,cisco,ir829-2lte-ea-bk9
*ir829-2lte-ea-ek9*,cisco,ir829-2lte-ea-ek9
*ir829gw-lte-ga-ck9*,cisco,ir829gw-lte-ga-ck9
*ir829gw-lte-ga-ek9*,cisco,ir829gw-lte-ga-ek9
*ir829gw-lte-ga-sk9*,cisco,ir829gw-lte-ga-sk9
*ir829gw-lte-ga-zk9*,cisco,ir829gw-lte-ga-zk9
*ir829gw-lte-na-ak9*,cisco,ir829gw-lte-na-ak9
*ir829gw-lte-vz-ak9*,cisco,ir829gw-lte-vz-ak9
*isa-3000-2c2f*,cisco,isa-3000-2c2f
*isa-3000-2c2f-k9*,cisco,isa-3000-2c2f-k9
*isa-3000-4c*,cisco,isa-3000-4c
*isa-3000-4c-k9*,cisco,isa-3000-4c-k9
*isr1100*,cisco,isr1100
*isr1100-4g*,cisco,isr1100-4g
*isr1100-4gltegb*,cisco,isr1100-4gltegb
*isr1100-4gltena*,cisco,isr1100-4gltena
*isr1100-6g*,cisco,isr1100-6g
*isr1100-lte*,cisco,isr1100-lte
*isr4321\/k9*,cisco,isr4321\/k9
*isr4321\/k9-rf*,cisco,isr4321\/k9-rf
*isr4321\/k9-ws*,cisco,isr4321\/k9-ws
*isr4331\/k9*,cisco,isr4331\/k9
*isr4331\/k9-rf*,cisco,isr4331\/k9-rf
*isr4331\/k9-ws*,cisco,isr4331\/k9-ws
*isr4351\/k9*,cisco,isr4351\/k9
*isr4351\/k9-rf*,cisco,isr4351\/k9-rf
*isr4351\/k9-ws*,cisco,isr4351\/k9-ws
*isrv*,cisco,isrv
*jabber*,cisco,jabber
*leap*,cisco,leap
*libsrtp*,cisco,libsrtp
*m170*,cisco,m170
*m190*,cisco,m190
*m380*,cisco,m380
*m390*,cisco,m390
*m390x*,cisco,m390x
*m680*,cisco,m680
*m690*,cisco,m690
*m690x*,cisco,m690x
*mediasense*,cisco,mediasense
*meeting*,cisco,meeting
*meetingplace*,cisco,meetingplace
*n3k-c31108pc-v*,cisco,n3k-c31108pc-v
*n3k-c31108tc-v*,cisco,n3k-c31108tc-v
*n3k-c31128pq-10ge*,cisco,n3k-c31128pq-10ge
*n3k-c3132c-z*,cisco,n3k-c3132c-z
*n3k-c3164q*,cisco,n3k-c3164q
*n3k-c3164q-40ge*,cisco,n3k-c3164q-40ge
*n3k-c3232c*,cisco,n3k-c3232c
*n3k-c3264c-e*,cisco,n3k-c3264c-e
*n3k-c3264q*,cisco,n3k-c3264q
*n540-12z20g-sys-a*,cisco,n540-12z20g-sys-a
*n540-12z20g-sys-a\/d*,cisco,n540-12z20g-sys-a\/d
*n540-12z20g-sys-d*,cisco,n540-12z20g-sys-d
*n540-24z8q2c-m*,cisco,n540-24z8q2c-m
*n540-24z8q2c-sys*,cisco,n540-24z8q2c-sys
*n540-28z4c-sys-a*,cisco,n540-28z4c-sys-a
*n540-28z4c-sys-a\/d*,cisco,n540-28z4c-sys-a\/d
*n540-28z4c-sys-d*,cisco,n540-28z4c-sys-d
*n540-acc-sys*,cisco,n540-acc-sys
*n540x-12z16g-sys-a*,cisco,n540x-12z16g-sys-a
*n540x-12z16g-sys-a\/d*,cisco,n540x-12z16g-sys-a\/d
*n540x-12z16g-sys-d*,cisco,n540x-12z16g-sys-d
*n540x-16z4g8q2c-a*,cisco,n540x-16z4g8q2c-a
*n540x-16z4g8q2c-a\/d*,cisco,n540x-16z4g8q2c-a\/d
*n540x-16z4g8q2c-d*,cisco,n540x-16z4g8q2c-d
*n540x-acc-sys*,cisco,n540x-acc-sys
*n560-4-sys*,cisco,n560-4-sys
*n560-7-sys*,cisco,n560-7-sys
*n77-f312ck-26*,cisco,n77-f312ck-26
*n77-f324fq-25*,cisco,n77-f324fq-25
*n77-f348xp-23*,cisco,n77-f348xp-23
*n77-f430cq-36*,cisco,n77-f430cq-36
*n77-m312cq-26l*,cisco,n77-m312cq-26l
*n77-m324fq-25l*,cisco,n77-m324fq-25l
*n77-m348xp-23l*,cisco,n77-m348xp-23l
*n77-sup3e*,cisco,n77-sup3e
*n7k-f248xp-25e*,cisco,n7k-f248xp-25e
*n7k-f306ck-25*,cisco,n7k-f306ck-25
*n7k-f312fq-25*,cisco,n7k-f312fq-25
*n7k-m202cf-22l*,cisco,n7k-m202cf-22l
*n7k-m206fq-23l*,cisco,n7k-m206fq-23l
*n7k-m224xp-23l*,cisco,n7k-m224xp-23l
*n7k-m324fq-25l*,cisco,n7k-m324fq-25l
*n7k-m348xp-25l*,cisco,n7k-m348xp-25l
*n9k-c92160yc-x*,cisco,n9k-c92160yc-x
*n9k-c92300yc*,cisco,n9k-c92300yc
*n9k-c92304qc*,cisco,n9k-c92304qc
*n9k-c9232c*,cisco,n9k-c9232c
*n9k-c92348gc-x*,cisco,n9k-c92348gc-x
*n9k-c9236c*,cisco,n9k-c9236c
*n9k-c9272q*,cisco,n9k-c9272q
*n9k-c93108tc-ex*,cisco,n9k-c93108tc-ex
*n9k-c93108tc-fx*,cisco,n9k-c93108tc-fx
*n9k-c93120tx*,cisco,n9k-c93120tx
*n9k-c93128tx*,cisco,n9k-c93128tx
*n9k-c9316d-gx*,cisco,n9k-c9316d-gx
*n9k-c93180lc-ex*,cisco,n9k-c93180lc-ex
*n9k-c93180yc-ex*,cisco,n9k-c93180yc-ex
*n9k-c93180yc-fx*,cisco,n9k-c93180yc-fx
*n9k-c93180yc2-fx*,cisco,n9k-c93180yc2-fx
*n9k-c93216tc-fx2*,cisco,n9k-c93216tc-fx2
*n9k-c93240yc-fx2*,cisco,n9k-c93240yc-fx2
*n9k-c9332c*,cisco,n9k-c9332c
*n9k-c9332d-gx2b*,cisco,n9k-c9332d-gx2b
*n9k-c9332pq*,cisco,n9k-c9332pq
*n9k-c93360yc-fx2*,cisco,n9k-c93360yc-fx2
*n9k-c9336c-fx2*,cisco,n9k-c9336c-fx2
*n9k-c9348d-gx2a*,cisco,n9k-c9348d-gx2a
*n9k-c9348gc-fxp*,cisco,n9k-c9348gc-fxp
*n9k-c93600cd-gx*,cisco,n9k-c93600cd-gx
*n9k-c9364c*,cisco,n9k-c9364c
*n9k-c9364c-gx*,cisco,n9k-c9364c-gx
*n9k-c9364d-gx2a*,cisco,n9k-c9364d-gx2a
*n9k-c9372px*,cisco,n9k-c9372px
*n9k-c9372px-e*,cisco,n9k-c9372px-e
*n9k-c9372tx*,cisco,n9k-c9372tx
*n9k-c9372tx-e*,cisco,n9k-c9372tx-e
*n9k-c9396px*,cisco,n9k-c9396px
*n9k-c9396tx*,cisco,n9k-c9396tx
*n9k-c9504*,cisco,n9k-c9504
*n9k-c9504-fm-r*,cisco,n9k-c9504-fm-r
*n9k-c9508*,cisco,n9k-c9508
*n9k-c9508-fm-r*,cisco,n9k-c9508-fm-r
*n9k-c9516*,cisco,n9k-c9516
*n9k-sup-a\+*,cisco,n9k-sup-a\+
*n9k-sup-b\+*,cisco,n9k-sup-b\+
*n9k-x9432c-s*,cisco,n9k-x9432c-s
*n9k-x9464px*,cisco,n9k-x9464px
*n9k-x9464tx2*,cisco,n9k-x9464tx2
*n9k-x9564px*,cisco,n9k-x9564px
*n9k-x9564tx*,cisco,n9k-x9564tx
*n9k-x96136yc-r*,cisco,n9k-x96136yc-r
*n9k-x9636c-r*,cisco,n9k-x9636c-r
*n9k-x9636c-rx*,cisco,n9k-x9636c-rx
*n9k-x9636q-r*,cisco,n9k-x9636q-r
*n9k-x97160yc-ex*,cisco,n9k-x97160yc-ex
*n9k-x97284yc-fx*,cisco,n9k-x97284yc-fx
*n9k-x9732c-ex*,cisco,n9k-x9732c-ex
*n9k-x9732c-fx*,cisco,n9k-x9732c-fx
*n9k-x9736c-ex*,cisco,n9k-x9736c-ex
*n9k-x9736c-fx*,cisco,n9k-x9736c-fx
*n9k-x9788tc-fx*,cisco,n9k-x9788tc-fx
*nc55-24h12f-se*,cisco,nc55-24h12f-se
*nc55-36x100g-a-se*,cisco,nc55-36x100g-a-se
*nc55-36x100g-s*,cisco,nc55-36x100g-s
*nc55-5504-fc*,cisco,nc55-5504-fc
*nc55-5516-fc*,cisco,nc55-5516-fc
*nc55-6x200-dwdm-s*,cisco,nc55-6x200-dwdm-s
*nc55-mod-a-s*,cisco,nc55-mod-a-s
*nc55-rp*,cisco,nc55-rp
*nc55-rp-e*,cisco,nc55-rp-e
*nc57-18dd-se*,cisco,nc57-18dd-se
*nc57-24dd*,cisco,nc57-24dd
*nc57-36h-se*,cisco,nc57-36h-se
*nc57-36h6d-s*,cisco,nc57-36h6d-s
*ncs-5501*,cisco,ncs-5501
*ncs-5501-se*,cisco,ncs-5501-se
*ncs-5502*,cisco,ncs-5502
*ncs-5502-se*,cisco,ncs-5502-se
*ncs-55a1-24h*,cisco,ncs-55a1-24h
*ncs-55a1-24q6h-s*,cisco,ncs-55a1-24q6h-s
*ncs-55a1-36h-s*,cisco,ncs-55a1-36h-s
*ncs-55a1-36h-se*,cisco,ncs-55a1-36h-se
*ncs-55a1-36h-se-s*,cisco,ncs-55a1-36h-se-s
*ncs-55a2-mod-hd-s*,cisco,ncs-55a2-mod-hd-s
*ncs-55a2-mod-hx-s*,cisco,ncs-55a2-mod-hx-s
*ncs-55a2-mod-s*,cisco,ncs-55a2-mod-s
*ncs-55a2-mod-se-h-s*,cisco,ncs-55a2-mod-se-h-s
*ncs-55a2-mod-se-s*,cisco,ncs-55a2-mod-se-s
*ncs1001*,cisco,ncs1001
*ncs1002*,cisco,ncs1002
*ncs1004*,cisco,ncs1004
*ncs2k-mr-mxp-k9*,cisco,ncs2k-mr-mxp-k9
*ncs5001*,cisco,ncs5001
*ncs5002*,cisco,ncs5002
*ncs5011*,cisco,ncs5011
*ncs540-12z20g-sys-a*,cisco,ncs540-12z20g-sys-a
*ncs540-12z20g-sys-d*,cisco,ncs540-12z20g-sys-d
*ncs540-24z8q2c-m*,cisco,ncs540-24z8q2c-m
*ncs540-24z8q2c-sys*,cisco,ncs540-24z8q2c-sys
*ncs540-28z4c-sys-a*,cisco,ncs540-28z4c-sys-a
*ncs540-28z4c-sys-d*,cisco,ncs540-28z4c-sys-d
*ncs540-acc-sys*,cisco,ncs540-acc-sys
*ncs540x-12z16g-sys-a*,cisco,ncs540x-12z16g-sys-a
*ncs540x-12z16g-sys-d*,cisco,ncs540x-12z16g-sys-d
*ncs540x-16z4g8q2c-a*,cisco,ncs540x-16z4g8q2c-a
*ncs540x-16z4g8q2c-d*,cisco,ncs540x-16z4g8q2c-d
*ncs540x-acc-sys*,cisco,ncs540x-acc-sys
*ncs55-a1-48q6h*,cisco,ncs55-a1-48q6h
*nim-1ce1t1-pri*,cisco,nim-1ce1t1-pri
*nim-1ge-cu-sfp*,cisco,nim-1ge-cu-sfp
*nim-1mft-t1\/e1*,cisco,nim-1mft-t1\/e1
*nim-2bri-nt\/te*,cisco,nim-2bri-nt\/te
*nim-2ce1t1-pri*,cisco,nim-2ce1t1-pri
*nim-2fox*,cisco,nim-2fox
*nim-2fxs*,cisco,nim-2fxs
*nim-2fxs\/4fxo*,cisco,nim-2fxs\/4fxo
*nim-2fxs\/4fxop*,cisco,nim-2fxs\/4fxop
*nim-2fxsp*,cisco,nim-2fxsp
*nim-2ge-cu-sfp*,cisco,nim-2ge-cu-sfp
*nim-2mft-t1\/e1*,cisco,nim-2mft-t1\/e1
*nim-4bri-nt\/te*,cisco,nim-4bri-nt\/te
*nim-4e\/m*,cisco,nim-4e\/m
*nim-4fxo*,cisco,nim-4fxo
*nim-4fxs*,cisco,nim-4fxs
*nim-4fxsp*,cisco,nim-4fxsp
*nim-4mft-t1\/e1*,cisco,nim-4mft-t1\/e1
*nim-8ce1t1-pri*,cisco,nim-8ce1t1-pri
*nim-8mft-t1\/e1*,cisco,nim-8mft-t1\/e1
*node-jose*,cisco,node-jose
*ns-ox*,cisco,ns-ox
*nx-os*,cisco,nx-os
*nx-ox*,cisco,nx-ox
*ons*,cisco,ons
*openh264*,cisco,openh264
*openresolve*,cisco,openresolve
*orbital*,cisco,orbital
*pix*,cisco,pix
*proximity*,cisco,proximity
*pvc2300*,cisco,pvc2300
*quad*,cisco,quad
*remote*,cisco,remote
*roomos*,cisco,roomos
*router*,cisco,router
*rtp300*,cisco,rtp300
*rv016*,cisco,rv016
*rv042*,cisco,rv042
*rv042g*,cisco,rv042g
*rv082*,cisco,rv082
*rv110w*,cisco,rv110w
*rv120w*,cisco,rv120w
*rv130*,cisco,rv130
*rv130w*,cisco,rv130w
*rv132w*,cisco,rv132w
*rv134w*,cisco,rv134w
*rv160*,cisco,rv160
*rv160w*,cisco,rv160w
*rv180*,cisco,rv180
*rv180w*,cisco,rv180w
*rv215w*,cisco,rv215w
*rv220w*,cisco,rv220w
*rv260*,cisco,rv260
*rv260p*,cisco,rv260p
*rv260w*,cisco,rv260w
*rv315w*,cisco,rv315w
*rv320*,cisco,rv320
*rv325*,cisco,rv325
*rv340*,cisco,rv340
*rv340w*,cisco,rv340w
*rv345*,cisco,rv345
*rv345p*,cisco,rv345p
*rvs4000*,cisco,rvs4000
*s195*,cisco,s195
*s395*,cisco,s395
*s695*,cisco,s695
*sa520*,cisco,sa520
*sa520w*,cisco,sa520w
*sa540*,cisco,sa540
*san-os*,cisco,san-os
*sasr1k1xucmk9-1610*,cisco,sasr1k1xucmk9-1610
*sasr1k2xucmk9-1610*,cisco,sasr1k2xucmk9-1610
*sasr1khxucmk9-1610*,cisco,sasr1khxucmk9-1610
*sc2200*,cisco,sc2200
*sd-wan*,cisco,sd-wan
*sf-220-24*,cisco,sf-220-24
*sf-500-24mp*,cisco,sf-500-24mp
*sf200-24*,cisco,sf200-24
*sf200-24fp*,cisco,sf200-24fp
*sf200-24p*,cisco,sf200-24p
*sf200-48*,cisco,sf200-48
*sf200-48p*,cisco,sf200-48p
*sf200e-24*,cisco,sf200e-24
*sf200e-24p*,cisco,sf200e-24p
*sf200e-48*,cisco,sf200e-48
*sf200e-48p*,cisco,sf200e-48p
*sf200e48p*,cisco,sf200e48p
*sf220-24*,cisco,sf220-24
*sf220-24p*,cisco,sf220-24p
*sf220-48*,cisco,sf220-48
*sf220-48p*,cisco,sf220-48p
*sf250-08*,cisco,sf250-08
*sf250-08hp*,cisco,sf250-08hp
*sf250-10p*,cisco,sf250-10p
*sf250-18*,cisco,sf250-18
*sf250-24*,cisco,sf250-24
*sf250-24p*,cisco,sf250-24p
*sf250-26*,cisco,sf250-26
*sf250-26hp*,cisco,sf250-26hp
*sf250-26p*,cisco,sf250-26p
*sf250-48*,cisco,sf250-48
*sf250-48hp*,cisco,sf250-48hp
*sf250-50*,cisco,sf250-50
*sf250-50hp*,cisco,sf250-50hp
*sf250-50p*,cisco,sf250-50p
*sf250x-24*,cisco,sf250x-24
*sf250x-24p*,cisco,sf250x-24p
*sf250x-48*,cisco,sf250x-48
*sf250x-48p*,cisco,sf250x-48p
*sf300-08*,cisco,sf300-08
*sf300-24*,cisco,sf300-24
*sf300-24mp*,cisco,sf300-24mp
*sf300-24p*,cisco,sf300-24p
*sf300-24pp*,cisco,sf300-24pp
*sf300-48*,cisco,sf300-48
*sf300-48p*,cisco,sf300-48p
*sf300-48pp*,cisco,sf300-48pp
*sf302-08*,cisco,sf302-08
*sf302-08mp*,cisco,sf302-08mp
*sf302-08mpp*,cisco,sf302-08mpp
*sf302-08p*,cisco,sf302-08p
*sf302-08pp*,cisco,sf302-08pp
*sf350-08*,cisco,sf350-08
*sf350-10*,cisco,sf350-10
*sf350-10mp*,cisco,sf350-10mp
*sf350-10p*,cisco,sf350-10p
*sf350-10sfp*,cisco,sf350-10sfp
*sf350-20*,cisco,sf350-20
*sf350-24*,cisco,sf350-24
*sf350-24mp*,cisco,sf350-24mp
*sf350-24p*,cisco,sf350-24p
*sf350-28*,cisco,sf350-28
*sf350-28mp*,cisco,sf350-28mp
*sf350-28p*,cisco,sf350-28p
*sf350-28sfp*,cisco,sf350-28sfp
*sf350-48*,cisco,sf350-48
*sf350-48mp*,cisco,sf350-48mp
*sf350-48p*,cisco,sf350-48p
*sf350-52*,cisco,sf350-52
*sf350-52mp*,cisco,sf350-52mp
*sf350-52p*,cisco,sf350-52p
*sf350-8mp*,cisco,sf350-8mp
*sf350-8pd*,cisco,sf350-8pd
*sf352-08*,cisco,sf352-08
*sf352-08mp*,cisco,sf352-08mp
*sf352-08p*,cisco,sf352-08p
*sf355-10p*,cisco,sf355-10p
*sf500-18p*,cisco,sf500-18p
*sf500-24*,cisco,sf500-24
*sf500-24mp*,cisco,sf500-24mp
*sf500-24p*,cisco,sf500-24p
*sf500-48*,cisco,sf500-48
*sf500-48mp*,cisco,sf500-48mp
*sf500-48p*,cisco,sf500-48p
*sf550x-24*,cisco,sf550x-24
*sf550x-24mp*,cisco,sf550x-24mp
*sf550x-24p*,cisco,sf550x-24p
*sf550x-48*,cisco,sf550x-48
*sf550x-48mp*,cisco,sf550x-48mp
*sf550x-48p*,cisco,sf550x-48p
*sg200-08*,cisco,sg200-08
*sg200-08p*,cisco,sg200-08p
*sg200-10fp*,cisco,sg200-10fp
*sg200-18*,cisco,sg200-18
*sg200-24*,cisco,sg200-24
*sg200-24fp*,cisco,sg200-24fp
*sg200-24p*,cisco,sg200-24p
*sg200-26*,cisco,sg200-26
*sg200-26fp*,cisco,sg200-26fp
*sg200-26p*,cisco,sg200-26p
*sg200-48*,cisco,sg200-48
*sg200-48p*,cisco,sg200-48p
*sg200-50*,cisco,sg200-50
*sg200-50fp*,cisco,sg200-50fp
*sg200-50p*,cisco,sg200-50p
*sg220-26*,cisco,sg220-26
*sg220-26p*,cisco,sg220-26p
*sg220-28*,cisco,sg220-28
*sg220-28mp*,cisco,sg220-28mp
*sg220-50*,cisco,sg220-50
*sg220-50p*,cisco,sg220-50p
*sg220-52*,cisco,sg220-52
*sg250-08*,cisco,sg250-08
*sg250-08hp*,cisco,sg250-08hp
*sg250-10p*,cisco,sg250-10p
*sg250-18*,cisco,sg250-18
*sg250-24*,cisco,sg250-24
*sg250-24p*,cisco,sg250-24p
*sg250-26*,cisco,sg250-26
*sg250-26hp*,cisco,sg250-26hp
*sg250-26p*,cisco,sg250-26p
*sg250-48*,cisco,sg250-48
*sg250-48hp*,cisco,sg250-48hp
*sg250-50*,cisco,sg250-50
*sg250-50hp*,cisco,sg250-50hp
*sg250-50p*,cisco,sg250-50p
*sg250x-24*,cisco,sg250x-24
*sg250x-24p*,cisco,sg250x-24p
*sg250x-48*,cisco,sg250x-48
*sg250x-48p*,cisco,sg250x-48p
*sg300-10*,cisco,sg300-10
*sg300-10mp*,cisco,sg300-10mp
*sg300-10mpp*,cisco,sg300-10mpp
*sg300-10p*,cisco,sg300-10p
*sg300-10pp*,cisco,sg300-10pp
*sg300-10sfp*,cisco,sg300-10sfp
*sg300-20*,cisco,sg300-20
*sg300-28*,cisco,sg300-28
*sg300-28mp*,cisco,sg300-28mp
*sg300-28p*,cisco,sg300-28p
*sg300-28pp*,cisco,sg300-28pp
*sg300-28sfp*,cisco,sg300-28sfp
*sg300-52*,cisco,sg300-52
*sg300-52m*,cisco,sg300-52m
*sg300-52mp*,cisco,sg300-52mp
*sg300-52p*,cisco,sg300-52p
*sg300-sfp*,cisco,sg300-sfp
*sg350-10*,cisco,sg350-10
*sg350-10mp*,cisco,sg350-10mp
*sg350-10p*,cisco,sg350-10p
*sg350-10sfp*,cisco,sg350-10sfp
*sg350-20*,cisco,sg350-20
*sg350-28*,cisco,sg350-28
*sg350-28mp*,cisco,sg350-28mp
*sg350-28p*,cisco,sg350-28p
*sg350-28sfp*,cisco,sg350-28sfp
*sg350-52*,cisco,sg350-52
*sg350-52mp*,cisco,sg350-52mp
*sg350-52p*,cisco,sg350-52p
*sg350-8pd*,cisco,sg350-8pd
*sg350x-12pmv*,cisco,sg350x-12pmv
*sg350x-24*,cisco,sg350x-24
*sg350x-24mp*,cisco,sg350x-24mp
*sg350x-24p*,cisco,sg350x-24p
*sg350x-24pd*,cisco,sg350x-24pd
*sg350x-24pv*,cisco,sg350x-24pv
*sg350x-48*,cisco,sg350x-48
*sg350x-48mp*,cisco,sg350x-48mp
*sg350x-48p*,cisco,sg350x-48p
*sg350x-48pv*,cisco,sg350x-48pv
*sg350x-8pmd*,cisco,sg350x-8pmd
*sg350xg-24f*,cisco,sg350xg-24f
*sg350xg-24t*,cisco,sg350xg-24t
*sg350xg-2f10*,cisco,sg350xg-2f10
*sg350xg-48t*,cisco,sg350xg-48t
*sg355-10mp*,cisco,sg355-10mp
*sg355-10p*,cisco,sg355-10p
*sg500-28*,cisco,sg500-28
*sg500-28mpp*,cisco,sg500-28mpp
*sg500-28p*,cisco,sg500-28p
*sg500-28pp*,cisco,sg500-28pp
*sg500-52*,cisco,sg500-52
*sg500-52mp*,cisco,sg500-52mp
*sg500-52p*,cisco,sg500-52p
*sg500-52pp*,cisco,sg500-52pp
*sg500x-24*,cisco,sg500x-24
*sg500x-24mpp*,cisco,sg500x-24mpp
*sg500x-24p*,cisco,sg500x-24p
*sg500x-48*,cisco,sg500x-48
*sg500x-48mp*,cisco,sg500x-48mp
*sg500x-48mpp*,cisco,sg500x-48mpp
*sg500x-48p*,cisco,sg500x-48p
*sg500x24mpp*,cisco,sg500x24mpp
*sg500xg-8f8t*,cisco,sg500xg-8f8t
*sg500xg8f8t*,cisco,sg500xg8f8t
*sg550x-24*,cisco,sg550x-24
*sg550x-24mp*,cisco,sg550x-24mp
*sg550x-24mpp*,cisco,sg550x-24mpp
*sg550x-24p*,cisco,sg550x-24p
*sg550x-48*,cisco,sg550x-48
*sg550x-48mp*,cisco,sg550x-48mp
*sg550x-48p*,cisco,sg550x-48p
*sg550x-48t*,cisco,sg550x-48t
*sg550xg-24f*,cisco,sg550xg-24f
*sg550xg-24t*,cisco,sg550xg-24t
*sg550xg-48t*,cisco,sg550xg-48t
*sg550xg-8f8t*,cisco,sg550xg-8f8t
*sisr1100ucmk9-1610*,cisco,sisr1100ucmk9-1610
*sm-x-1t3\/e3*,cisco,sm-x-1t3\/e3
*sm-x-pvdm-1000*,cisco,sm-x-pvdm-1000
*sm-x-pvdm-2000*,cisco,sm-x-pvdm-2000
*sm-x-pvdm-3000*,cisco,sm-x-pvdm-3000
*sm-x-pvdm-500*,cisco,sm-x-pvdm-500
*snort\+\+*,cisco,snort\+\+
*socialminer*,cisco,socialminer
*spa112*,cisco,spa112
*spa122*,cisco,spa122
*spa400*,cisco,spa400
*spa500*,cisco,spa500
*spa500ds*,cisco,spa500ds
*spa500s*,cisco,spa500s
*spa501g*,cisco,spa501g
*spa502g*,cisco,spa502g
*spa504g*,cisco,spa504g
*spa508g*,cisco,spa508g
*spa509g*,cisco,spa509g
*spa512g*,cisco,spa512g
*spa514g*,cisco,spa514g
*spa525*,cisco,spa525
*spa525g*,cisco,spa525g
*spa525g2*,cisco,spa525g2
*spa5x5*,cisco,spa5x5
*spark*,cisco,spark
*srp520*,cisco,srp520
*srp520-u*,cisco,srp520-u
*srw224p*,cisco,srw224p
*staros*,cisco,staros
*sx10*,cisco,sx10
*sx20*,cisco,sx20
*sx350x-08*,cisco,sx350x-08
*sx350x-12*,cisco,sx350x-12
*sx350x-24*,cisco,sx350x-24
*sx350x-24f*,cisco,sx350x-24f
*sx350x-52*,cisco,sx350x-52
*sx550x-12f*,cisco,sx550x-12f
*sx550x-12ft*,cisco,sx550x-12ft
*sx550x-16ft*,cisco,sx550x-16ft
*sx550x-24*,cisco,sx550x-24
*sx550x-24f*,cisco,sx550x-24f
*sx550x-24ft*,cisco,sx550x-24ft
*sx550x-52*,cisco,sx550x-52
*sx80*,cisco,sx80
*tacacs\+*,cisco,tacacs\+
*tetration*,cisco,tetration
*ubr10012*,cisco,ubr10012
*ubr7200*,cisco,ubr7200
*ubr920*,cisco,ubr920
*ubr924*,cisco,ubr924
*ubr925*,cisco,ubr925
*ucs*,cisco,ucs
*ucs-6296up*,cisco,ucs-6296up
*ucs-e1120d-k9*,cisco,ucs-e1120d-k9
*ucs-e1120d-m3*,cisco,ucs-e1120d-m3
*ucs-e140d*,cisco,ucs-e140d
*ucs-e140d-k9*,cisco,ucs-e140d-k9
*ucs-e140d-m1*,cisco,ucs-e140d-m1
*ucs-e140dp*,cisco,ucs-e140dp
*ucs-e140dp-k9*,cisco,ucs-e140dp-k9
*ucs-e140dp-m1*,cisco,ucs-e140dp-m1
*ucs-e140s*,cisco,ucs-e140s
*ucs-e140s-k9*,cisco,ucs-e140s-k9
*ucs-e140s-m1*,cisco,ucs-e140s-m1
*ucs-e140s-m2*,cisco,ucs-e140s-m2
*ucs-e160d*,cisco,ucs-e160d
*ucs-e160d-k9*,cisco,ucs-e160d-k9
*ucs-e160d-m1*,cisco,ucs-e160d-m1
*ucs-e160d-m2*,cisco,ucs-e160d-m2
*ucs-e160dp-k9*,cisco,ucs-e160dp-k9
*ucs-e160dp-m1*,cisco,ucs-e160dp-m1
*ucs-e160s-k9*,cisco,ucs-e160s-k9
*ucs-e160s-m3*,cisco,ucs-e160s-m3
*ucs-e168d-m2*,cisco,ucs-e168d-m2
*ucs-e180d-k9*,cisco,ucs-e180d-k9
*ucs-e180d-m2*,cisco,ucs-e180d-m2
*ucs-e180d-m3*,cisco,ucs-e180d-m3
*umbrella*,cisco,umbrella
*unity*,cisco,unity
*vedge-100*,cisco,vedge-100
*vedge-1000*,cisco,vedge-1000
*vedge-100b*,cisco,vedge-100b
*vedge-2000*,cisco,vedge-2000
*vedge-5000*,cisco,vedge-5000
*vedge-cloud*,cisco,vedge-cloud
*vedge-plus*,cisco,vedge-plus
*vedge-pro*,cisco,vedge-pro
*vg400*,cisco,vg400
*vpc-di*,cisco,vpc-di
*vpc-si*,cisco,vpc-si
*vsc3000*,cisco,vsc3000
*vspt*,cisco,vspt
*wap121*,cisco,wap121
*wap125*,cisco,wap125
*wap131*,cisco,wap131
*wap150*,cisco,wap150
*wap200*,cisco,wap200
*wap2000*,cisco,wap2000
*wap321*,cisco,wap321
*wap351*,cisco,wap351
*wap361*,cisco,wap361
*wap371*,cisco,wap371
*wap4400n*,cisco,wap4400n
*wap4410n*,cisco,wap4410n
*wap581*,cisco,wap581
*webex*,cisco,webex
*webns*,cisco,webns
*wet200*,cisco,wet200
*wrp500*,cisco,wrp500
*wrt160n*,cisco,wrt160n
*wrt54gc*,cisco,wrt54gc
*wrv200*,cisco,wrv200
*wrv210*,cisco,wrv210
*wrvs4400n*,cisco,wrvs4400n
*ws-c2940-8tf-s*,cisco,ws-c2940-8tf-s
*ws-c2940-8tt-s*,cisco,ws-c2940-8tt-s
*ws-c3650-12x48uq*,cisco,ws-c3650-12x48uq
*ws-c3650-12x48ur*,cisco,ws-c3650-12x48ur
*ws-c3650-12x48uz*,cisco,ws-c3650-12x48uz
*ws-c3650-24pd*,cisco,ws-c3650-24pd
